Sales ID,Order ID,Order Date,Ship Date,Ship Mode,Sales,Quantity,Discount,Profit
118136-10001427-5,CA-2014-118136,17/09/2014,18/09/2014,First Class,5.98,1,0,1.55
132976-10000673-1,CA-2014-132976,14/10/2014,18/10/2014,Standard Class,11.648,2,0.2,4.08
132976-10004470-1,CA-2014-132976,14/10/2014,18/10/2014,Standard Class,18.176,4,0.2,5.91
132976-10000876-5,CA-2014-132976,14/10/2014,18/10/2014,Standard Class,59.712,6,0.2,5.97
132976-10002043-2,CA-2014-132976,14/10/2014,18/10/2014,Standard Class,24.84,3,0.2,8.69
161991-10004967-2,US-2012-161991,26/09/2012,28/09/2012,Second Class,2.08,5,0.8,-3.43
161991-10001760-1,US-2012-161991,26/09/2012,28/09/2012,Second Class,1114.4,7,0.2,376.11
130890-10002903-1,CA-2012-130890,02/11/2012,06/11/2012,Standard Class,1038.84,5,0.2,51.94
130883-10000474-1,CA-2012-130883,26/09/2012,02/10/2012,Standard Class,141.76,5,0.2,47.84
130883-10001956-2,CA-2012-130883,26/09/2012,02/10/2012,Standard Class,239.8,5,0.2,47.96
130883-10004100-3,CA-2012-130883,26/09/2012,02/10/2012,Standard Class,31.104,6,0.2,10.89
112697-10000778-2,CA-2013-112697,19/12/2013,21/12/2013,Second Class,254.058,7,0.7,-169.37
112697-10002684-1,CA-2013-112697,19/12/2013,21/12/2013,Second Class,194.528,2,0.2,24.32
112697-10000646-9,CA-2013-112697,19/12/2013,21/12/2013,Second Class,961.48,5,0.2,-204.31
110772-10002983-1,CA-2013-110772,21/11/2013,25/11/2013,Second Class,19.096,7,0.2,6.68
110772-10004689-1,CA-2013-110772,21/11/2013,25/11/2013,Second Class,18.496,8,0.2,6.24
110772-10002001-2,CA-2013-110772,21/11/2013,25/11/2013,Second Class,255.984,2,0.2,54.40
110772-10004709-8,CA-2013-110772,21/11/2013,25/11/2013,Second Class,86.97,3,0.5,-48.70
111451-10004091-3,CA-2011-111451,26/12/2011,28/12/2011,First Class,300.416,8,0.2,78.86
111451-10001891-2,CA-2011-111451,26/12/2011,28/12/2011,First Class,230.352,3,0.2,20.16
111451-10002918-2,CA-2011-111451,26/12/2011,28/12/2011,First Class,218.352,3,0.2,-24.56
111451-10004593-7,CA-2011-111451,26/12/2011,28/12/2011,First Class,78.6,5,0.7,-62.88
111451-10004854-2,CA-2011-111451,26/12/2011,28/12/2011,First Class,27.552,3,0.2,9.30
142545-10002105-3,CA-2013-142545,29/10/2013,04/11/2013,Standard Class,32.4,5,0,15.55
142545-10002756-1,CA-2013-142545,29/10/2013,04/11/2013,Standard Class,1082.48,8,0,10.82
142545-10004243-5,CA-2013-142545,29/10/2013,04/11/2013,Standard Class,56.91,3,0,27.32
142545-10001861-7,CA-2013-142545,29/10/2013,04/11/2013,Standard Class,77.6,4,0,38.02
142545-10002706-1,CA-2013-142545,29/10/2013,04/11/2013,Standard Class,14.28,1,0,6.57
152380-10002533-2,US-2014-152380,20/11/2014,24/11/2014,Standard Class,219.075,3,0.5,-131.45
144253-10002671-2,CA-2012-144253,04/05/2012,09/05/2012,Second Class,26.8,2,0,12.86
130960-10003651-9,CA-2011-130960,30/12/2011,04/01/2012,Standard Class,9.84,3,0,2.85
111003-10001072-4,CA-2011-111003,01/06/2011,06/06/2011,Standard Class,45.48,3,0,20.92
111003-10002135-2,CA-2011-111003,01/06/2011,06/06/2011,Standard Class,289.2,6,0,83.87
126774-10002804-4,CA-2014-126774,16/04/2014,18/04/2014,First Class,4.89,1,0,2.00
142902-10001918-1,CA-2013-142902,13/09/2013,15/09/2013,Second Class,15.136,4,0.2,3.59
142902-10004086-4,CA-2013-142902,13/09/2013,15/09/2013,Second Class,466.768,2,0.2,52.51
142902-10001756-1,CA-2013-142902,13/09/2013,15/09/2013,Second Class,15.232,1,0.2,1.71
142902-10000634-6,CA-2013-142902,13/09/2013,15/09/2013,Second Class,6.264,3,0.2,2.04
120887-10001588-8,CA-2011-120887,27/09/2011,03/10/2011,Standard Class,87.54,3,0,37.64
167850-10002398-1,CA-2011-167850,09/08/2011,16/08/2011,Standard Class,178.384,2,0.2,22.30
167850-10001937-1,CA-2011-167850,09/08/2011,16/08/2011,Standard Class,15.552,3,0.2,5.44
164259-10003373-9,CA-2011-164259,28/12/2011,30/12/2011,First Class,99.136,4,0.2,8.67
164973-10002602-1,CA-2011-164973,04/11/2011,09/11/2011,Standard Class,135.882,1,0.1,24.16
164973-10002927-3,CA-2011-164973,04/11/2011,09/11/2011,Standard Class,3991.98,2,0,1995.99
164973-10004093-2,CA-2011-164973,04/11/2011,09/11/2011,Standard Class,275.94,6,0,80.02
164973-10000892-3,CA-2011-164973,04/11/2011,09/11/2011,Standard Class,360,4,0,129.60
164973-10002974-4,CA-2011-164973,04/11/2011,09/11/2011,Standard Class,43.57,1,0,13.07
156601-10000624-7,CA-2011-156601,19/09/2011,24/09/2011,Standard Class,7.16,2,0,3.58
162138-10004593-2,CA-2013-162138,24/04/2013,28/04/2013,Standard Class,251.52,6,0.2,81.74
162138-10001908-9,CA-2013-162138,24/04/2013,28/04/2013,Standard Class,99.99,1,0,35.00
153339-10001967-1,CA-2014-153339,04/11/2014,06/11/2014,Second Class,15.992,1,0.2,1.00
141544-10003645-2,US-2013-141544,31/08/2013,02/09/2013,First Class,290.898,3,0.4,-67.88
141544-10000675-5,US-2013-141544,31/08/2013,02/09/2013,First Class,54.224,2,0.2,3.39
141544-10003312-7,US-2013-141544,31/08/2013,02/09/2013,First Class,786.744,4,0.3,-258.50
141544-10001074-1,US-2013-141544,31/08/2013,02/09/2013,First Class,100.24,10,0.2,33.83
141544-10001524-3,US-2013-141544,31/08/2013,02/09/2013,First Class,37.764,6,0.7,-27.69
150147-10004614-8,US-2013-150147,26/04/2013,30/04/2013,Second Class,82.8,2,0.4,-20.70
150147-10001153-2,US-2013-150147,26/04/2013,30/04/2013,Second Class,20.724,2,0.7,-13.82
150147-10001982-4,US-2013-150147,26/04/2013,30/04/2013,Second Class,4.896,3,0.7,-3.43
137946-10001922-4,CA-2012-137946,01/09/2012,04/09/2012,Second Class,4.752,1,0.2,1.60
137946-10001449-9,CA-2012-137946,01/09/2012,04/09/2012,Second Class,959.984,2,0.2,335.99
137946-10004140-1,CA-2012-137946,01/09/2012,04/09/2012,Second Class,14.368,4,0.2,4.49
129924-10003314-7,CA-2011-129924,12/07/2011,17/07/2011,Standard Class,7.712,2,0.2,2.80
129924-10004575-6,CA-2011-129924,12/07/2011,17/07/2011,Standard Class,698.352,3,0.2,-17.46
128167-10000490-4,CA-2012-128167,22/06/2012,26/06/2012,Second Class,4.96,4,0,2.33
122336-10000122-1,CA-2011-122336,13/04/2011,17/04/2011,Second Class,17.856,4,0.2,1.12
122336-10003656-5,CA-2011-122336,13/04/2011,17/04/2011,Second Class,509.97,10,0.7,-407.98
122336-10002780-3,CA-2011-122336,13/04/2011,17/04/2011,Second Class,30.992,13,0.2,10.07
122336-10000702-7,CA-2011-122336,13/04/2011,17/04/2011,Second Class,71.928,12,0.4,8.39
120712-10000107-8,US-2012-120712,20/12/2012,24/12/2012,Standard Class,88.8,4,0.2,-2.22
169901-10002293-4,CA-2014-169901,16/06/2014,20/06/2014,Standard Class,47.976,3,0.2,4.80
134306-10004027-7,CA-2014-134306,09/07/2014,13/07/2014,Standard Class,7.56,3,0,3.10
134306-10000249-2,CA-2014-134306,09/07/2014,13/07/2014,Standard Class,24.56,2,0,11.54
134306-10001374-1,CA-2014-134306,09/07/2014,13/07/2014,Standard Class,12.96,2,0,4.15
129714-10000290-6,CA-2013-129714,02/09/2013,04/09/2013,First Class,6.79,1,0,2.31
129714-10001970-2,CA-2013-129714,02/09/2013,04/09/2013,First Class,24.56,2,0,11.54
129714-10002160-3,CA-2013-129714,02/09/2013,04/09/2013,First Class,3.048,1,0.2,1.07
129714-10001970-4,CA-2013-129714,02/09/2013,04/09/2013,First Class,49.12,4,0,23.09
129714-10004995-4,CA-2013-129714,02/09/2013,04/09/2013,First Class,4355.168,4,0.2,1415.43
138520-10002268-3,CA-2013-138520,09/04/2013,14/04/2013,Standard Class,388.704,6,0.2,-4.86
138520-10001137-8,CA-2013-138520,09/04/2013,14/04/2013,Standard Class,8.26,2,0,3.80
138520-10002399-1,CA-2013-138520,09/04/2013,14/04/2013,Standard Class,17.04,4,0,6.99
138520-10002713-3,CA-2013-138520,09/04/2013,14/04/2013,Standard Class,34.4,5,0,15.82
130001-10002666-3,CA-2013-130001,24/04/2013,29/04/2013,Standard Class,36.24,5,0.2,11.33
155698-10001124-6,CA-2014-155698,09/03/2014,12/03/2014,First Class,647.84,8,0,168.44
155698-10001158-2,CA-2014-155698,09/03/2014,12/03/2014,First Class,20.7,2,0,9.94
144904-10001158-2,CA-2014-144904,26/09/2014,02/10/2014,Standard Class,20.7,2,0,9.94
144904-10000785-4,CA-2014-144904,26/09/2014,02/10/2014,Standard Class,488.646,3,0.1,86.87
144904-10003732-5,CA-2014-144904,26/09/2014,02/10/2014,Standard Class,5.56,2,0,1.45
144904-10000023-4,CA-2014-144904,26/09/2014,02/10/2014,Standard Class,47.12,8,0,20.73
123344-10001713-2,CA-2011-123344,24/09/2011,29/09/2011,Standard Class,211.96,4,0,8.48
155516-10002412-2,CA-2013-155516,22/10/2013,22/10/2013,Same Day,23.2,4,0,10.44
155516-10001225-7,CA-2013-155516,22/10/2013,22/10/2013,Same Day,7.36,2,0,0.15
155516-10002406-1,CA-2013-155516,22/10/2013,22/10/2013,Same Day,104.79,7,0,29.34
155516-10002545-1,CA-2013-155516,22/10/2013,22/10/2013,Same Day,1043.92,4,0,271.42
104745-10002036-2,CA-2014-104745,30/05/2014,05/06/2014,Standard Class,25.92,5,0.2,9.40
104745-10002205-5,CA-2014-104745,30/05/2014,05/06/2014,Standard Class,53.424,3,0.2,4.67
119137-10001982-8,US-2011-119137,23/07/2011,27/07/2011,Standard Class,8.16,5,0.7,-5.71
119137-10003911-1,US-2011-119137,23/07/2011,27/07/2011,Standard Class,1023.936,8,0.2,179.19
119137-10000658-9,US-2011-119137,23/07/2011,27/07/2011,Standard Class,9.24,1,0.2,0.92
119137-10002076-4,US-2011-119137,23/07/2011,27/07/2011,Standard Class,479.04,10,0.2,-29.94
134656-10003039-9,US-2013-134656,29/09/2013,02/10/2013,First Class,99.136,4,0.2,30.98
134481-10004915-1,US-2014-134481,28/08/2014,02/09/2014,Standard Class,1488.424,7,0.3,-297.68
130792-10000696-8,CA-2012-130792,28/04/2012,05/05/2012,Standard Class,8.652,3,0.8,-20.33
130792-10003327-2,CA-2012-130792,28/04/2012,05/05/2012,Standard Class,23.832,3,0.2,2.68
130792-10000309-1,CA-2012-130792,28/04/2012,05/05/2012,Standard Class,12.176,4,0.8,-18.87
134775-10004734-5,CA-2013-134775,29/10/2013,30/10/2013,First Class,50.96,7,0,25.48
134775-10002225-4,CA-2013-134775,29/10/2013,30/10/2013,First Class,49.536,3,0.2,17.34
125395-10004708-4,CA-2012-125395,26/06/2012,29/06/2012,Second Class,41.9,2,0,8.80
168935-10000617-3,US-2012-168935,27/11/2012,02/12/2012,Standard Class,375.4575,3,0.45,-157.01
168935-10002335-8,US-2012-168935,27/11/2012,02/12/2012,Standard Class,83.976,3,0.2,-1.05
122756-10001681-4,CA-2012-122756,03/12/2012,07/12/2012,Standard Class,482.34,4,0.7,-337.64
122756-10001935-2,CA-2012-122756,03/12/2012,07/12/2012,Standard Class,2.96,1,0.2,0.78
115973-10004757-2,CA-2011-115973,24/11/2011,26/11/2011,First Class,2.624,1,0.2,0.43
101798-10000050-2,CA-2014-101798,12/12/2014,16/12/2014,Standard Class,23.36,4,0.2,7.88
101798-10001998-3,CA-2014-101798,12/12/2014,16/12/2014,Standard Class,39.98,2,0,13.59
135972-10003012-2,US-2011-135972,21/09/2011,23/09/2011,Second Class,246.384,2,0.2,27.72
135972-10002313-1,US-2011-135972,21/09/2011,23/09/2011,Second Class,1799.97,3,0,701.99
134971-10003982-1,US-2011-134971,07/06/2011,10/06/2011,Second Class,12.462,3,0.8,-20.56
102946-10004492-7,CA-2014-102946,01/07/2014,06/07/2014,Standard Class,75.792,3,0.2,25.58
165603-10000798-4,CA-2014-165603,18/10/2014,20/10/2014,Second Class,49.96,2,0,9.49
165603-10002552-1,CA-2014-165603,18/10/2014,20/10/2014,Second Class,12.96,2,0,6.22
122259-10002573-7,CA-2012-122259,31/10/2012,04/11/2012,Standard Class,70.12,4,0,21.04
108987-10001580-3,CA-2013-108987,09/09/2013,11/09/2013,Second Class,35.952,3,0.2,3.60
108987-10004834-2,CA-2013-108987,09/09/2013,11/09/2013,Second Class,2396.2656,4,0.32,-317.15
108987-10000934-1,CA-2013-108987,09/09/2013,11/09/2013,Second Class,131.136,4,0.2,-32.78
108987-10000158-5,CA-2013-108987,09/09/2013,11/09/2013,Second Class,57.584,2,0.2,0.72
113166-10001947-9,CA-2011-113166,24/12/2011,26/12/2011,First Class,9.568,2,0.2,3.47
155208-10003478-3,CA-2011-155208,16/04/2011,20/04/2011,Standard Class,39.072,6,0.2,9.77
117933-10004249-3,CA-2014-117933,25/12/2014,30/12/2014,Standard Class,35.91,3,0,9.70
117457-10000158-1,CA-2014-117457,09/12/2014,13/12/2014,Standard Class,179.95,5,0,37.79
117457-10004115-1,CA-2014-117457,09/12/2014,13/12/2014,Standard Class,1199.976,3,0.2,434.99
117457-10003724-2,CA-2014-117457,09/12/2014,13/12/2014,Standard Class,27.15,5,0,13.30
117457-10002041-1,CA-2014-117457,09/12/2014,13/12/2014,Standard Class,1004.024,7,0.2,-112.95
117457-10002893-9,CA-2014-117457,09/12/2014,13/12/2014,Standard Class,9.68,1,0,4.65
117457-10003766-2,CA-2014-117457,09/12/2014,13/12/2014,Standard Class,28.35,9,0,13.61
117457-10001970-5,CA-2014-117457,09/12/2014,13/12/2014,Standard Class,55.98,1,0,27.43
117457-10001972-1,CA-2014-117457,09/12/2014,13/12/2014,Standard Class,1336.829,13,0.15,31.45
117457-10003956-1,CA-2014-117457,09/12/2014,13/12/2014,Standard Class,113.568,2,0.2,-18.45
142636-10000157-1,CA-2014-142636,04/11/2014,08/11/2014,Standard Class,139.86,7,0,65.73
142636-10001891-3,CA-2014-142636,04/11/2014,08/11/2014,Standard Class,307.136,4,0.2,26.87
122105-10004344-9,CA-2014-122105,25/06/2014,29/06/2014,Standard Class,95.92,8,0,25.90
148796-10004886-3,CA-2013-148796,15/04/2013,19/04/2013,Standard Class,383.8,5,0.2,38.38
154816-10003845-5,CA-2014-154816,07/11/2014,11/11/2014,Standard Class,5.78,1,0,2.83
110478-10001573-9,CA-2014-110478,05/03/2014,10/03/2014,Standard Class,9.32,4,0,2.70
110478-10000483-1,CA-2014-110478,05/03/2014,10/03/2014,Standard Class,15.25,1,0,7.02
142048-10004114-1,CA-2011-142048,22/06/2011,25/06/2011,First Class,196.752,6,0.2,56.57
125388-10004712-5,CA-2014-125388,20/10/2014,24/10/2014,Standard Class,56.56,4,0,14.71
125388-10000918-3,CA-2014-125388,20/10/2014,24/10/2014,Standard Class,32.7,3,0,8.50
155705-10000015-8,CA-2014-155705,22/08/2014,24/08/2014,Second Class,866.4,4,0,225.26
149160-10003347-2,CA-2014-149160,24/11/2014,27/11/2014,Second Class,28.4,2,0,11.08
149160-10001543-2,CA-2014-149160,24/11/2014,27/11/2014,Second Class,287.92,8,0,138.20
101476-10000029-6,CA-2011-101476,12/09/2011,13/09/2011,First Class,69.99,1,0,30.10
152275-10000369-6,CA-2014-152275,02/10/2014,09/10/2014,Standard Class,6.672,6,0.2,0.50
123750-10004584-1,US-2013-123750,16/04/2013,22/04/2013,Standard Class,189.588,2,0.7,-145.35
123750-10004659-4,US-2013-123750,16/04/2013,22/04/2013,Standard Class,408.744,7,0.2,76.64
123750-10004659-2,US-2013-123750,16/04/2013,22/04/2013,Standard Class,291.96,5,0.2,54.74
123750-10000617-4,US-2013-123750,16/04/2013,22/04/2013,Standard Class,4.768,2,0.2,-0.77
127369-10003306-7,CA-2013-127369,07/06/2013,08/06/2013,First Class,714.3,5,0,207.15
150574-10000773-4,US-2011-150574,19/12/2011,25/12/2011,Standard Class,4.812,2,0.7,-3.69
150574-10002600-2,US-2011-150574,19/12/2011,25/12/2011,Standard Class,247.8,5,0.2,-18.59
147375-10002937-1,CA-2013-147375,13/06/2013,15/06/2013,Second Class,1007.979,3,0.3,43.20
147375-10001970-3,CA-2013-147375,13/06/2013,15/06/2013,Second Class,313.488,7,0.2,113.64
130043-10002230-3,CA-2014-130043,16/09/2014,20/09/2014,Standard Class,31.872,8,0.2,11.55
157252-10003396-2,CA-2014-157252,21/01/2014,24/01/2014,Second Class,207.846,3,0.1,2.31
115756-10000246-1,CA-2013-115756,06/09/2013,08/09/2013,Second Class,12.22,1,0,3.67
115756-10000060-1,CA-2013-115756,06/09/2013,08/09/2013,Second Class,194.94,3,0,23.39
115756-10003058-7,CA-2013-115756,06/09/2013,08/09/2013,Second Class,70.95,3,0,20.58
115756-10002222-9,CA-2013-115756,06/09/2013,08/09/2013,Second Class,91.36,4,0,42.03
115756-10002372-2,CA-2013-115756,06/09/2013,08/09/2013,Second Class,242.94,3,0,29.15
115756-10001317-2,CA-2013-115756,06/09/2013,08/09/2013,Second Class,22.05,7,0,10.58
154214-10000206-2,CA-2014-154214,21/03/2014,26/03/2014,Second Class,2.91,1,0,1.37
166674-10000588-5,CA-2013-166674,02/04/2013,04/04/2013,Second Class,59.52,3,0,15.48
166674-10001469-1,CA-2013-166674,02/04/2013,04/04/2013,Second Class,161.94,3,0,9.72
166674-10001953-2,CA-2013-166674,02/04/2013,04/04/2013,Second Class,263.88,6,0,71.25
166674-10003156-3,CA-2013-166674,02/04/2013,04/04/2013,Second Class,30.48,3,0,7.92
166674-10004974-9,CA-2013-166674,02/04/2013,04/04/2013,Second Class,9.84,3,0,2.85
166674-10002365-3,CA-2013-166674,02/04/2013,04/04/2013,Second Class,35.12,4,0,9.13
147277-10001539-2,CA-2014-147277,21/10/2014,25/10/2014,Standard Class,284.364,2,0.4,-75.83
147277-10000142-6,CA-2014-147277,21/10/2014,25/10/2014,Standard Class,665.408,2,0.2,66.54
100153-10001772-6,CA-2013-100153,14/12/2013,18/12/2013,Standard Class,63.88,4,0,24.91
110674-10000225-1,US-2011-110674,13/02/2011,19/02/2011,Standard Class,129.568,2,0.2,-24.29
157945-10002331-7,US-2013-157945,27/09/2013,02/10/2013,Standard Class,747.558,3,0.3,-96.11
157945-10001415-8,US-2013-157945,27/09/2013,02/10/2013,Standard Class,8.928,2,0.2,3.35
109638-10002472-1,CA-2012-109638,15/12/2012,22/12/2012,Standard Class,103.92,4,0,36.37
109638-10004571-8,CA-2012-109638,15/12/2012,22/12/2012,Standard Class,899.91,9,0,377.96
109638-10001098-5,CA-2012-109638,15/12/2012,22/12/2012,Standard Class,51.312,3,0.2,18.60
109869-10000023-2,CA-2013-109869,23/04/2013,30/04/2013,Standard Class,23.56,5,0.2,7.07
109869-10001889-1,CA-2013-109869,23/04/2013,30/04/2013,Standard Class,1272.63,6,0.5,-814.48
109869-10000315-2,CA-2013-109869,23/04/2013,30/04/2013,Standard Class,28.485,5,0.7,-20.89
109869-10003505-1,CA-2013-109869,23/04/2013,30/04/2013,Standard Class,185.376,2,0.2,-34.76
109869-10002578-7,CA-2013-109869,23/04/2013,30/04/2013,Standard Class,78.272,2,0.2,5.87
101399-10002918-2,US-2012-101399,17/01/2012,24/01/2012,Standard Class,254.744,7,0.6,-312.06
154907-10002824-2,CA-2014-154907,01/04/2014,05/04/2014,Standard Class,205.3328,2,0.32,-36.24
100419-10002194-4,US-2013-100419,17/12/2013,21/12/2013,Second Class,4.788,3,0.8,-7.90
154144-10004071-5,CA-2012-154144,20/12/2012,24/12/2012,Standard Class,55.48,1,0,26.63
144666-10002743-3,CA-2011-144666,09/11/2011,11/11/2011,Second Class,340.92,3,0,3.41
144666-10001601-2,CA-2011-144666,09/11/2011,11/11/2011,Second Class,222.666,2,0.15,10.48
144666-10002680-7,CA-2011-144666,09/11/2011,11/11/2011,Second Class,703.968,4,0.2,88.00
144666-10001321-9,CA-2011-144666,09/11/2011,11/11/2011,Second Class,92.52,6,0,24.98
144666-10001509-6,CA-2011-144666,09/11/2011,11/11/2011,Second Class,62.65,7,0,28.82
144666-10003465-9,CA-2011-144666,09/11/2011,11/11/2011,Second Class,94.85,5,0,45.53
103891-10000149-9,CA-2013-103891,13/07/2013,20/07/2013,Standard Class,95.76,6,0.2,7.18
152632-10002671-4,CA-2013-152632,28/10/2013,03/11/2013,Standard Class,40.2,3,0,19.30
100790-10003045-1,CA-2013-100790,27/06/2013,03/07/2013,Standard Class,14.7,5,0,6.62
100790-10000689-7,CA-2013-100790,27/06/2013,03/07/2013,Standard Class,704.25,5,0,84.51
134677-10001445-9,CA-2011-134677,06/10/2011,10/10/2011,Standard Class,9.09,3,0,1.91
127691-10002053-5,CA-2011-127691,22/07/2011,27/07/2011,Standard Class,5.96,2,0,1.67
127691-10002567-1,CA-2011-127691,22/07/2011,27/07/2011,Standard Class,159.98,2,0,57.59
140963-10003923-2,CA-2014-140963,11/06/2014,14/06/2014,First Class,29.6,2,0,14.80
140963-10001337-5,CA-2014-140963,11/06/2014,14/06/2014,First Class,514.165,5,0.15,-30.25
140963-10001924-2,CA-2014-140963,11/06/2014,14/06/2014,First Class,279.96,5,0.2,17.50
154627-10001363-2,CA-2011-154627,29/10/2011,31/10/2011,First Class,2735.952,6,0.2,341.99
133753-10000376-7,CA-2011-133753,09/06/2011,13/06/2011,Second Class,7.992,1,0.2,0.60
133753-10000303-6,CA-2011-133753,09/06/2011,13/06/2011,Second Class,63.984,2,0.2,10.40
133753-10001953-7,CA-2011-133753,09/06/2011,13/06/2011,Second Class,70.368,2,0.2,6.16
113362-10001809-4,CA-2011-113362,14/09/2011,19/09/2011,Standard Class,449.15,5,0,8.98
113362-10003845-1,CA-2011-113362,14/09/2011,19/09/2011,Standard Class,11.07,3,0,5.09
169166-10000991-9,CA-2013-169166,10/05/2013,15/05/2013,Standard Class,93.98,2,0,13.16
120929-10001857-1,US-2013-120929,19/03/2013,22/03/2013,Second Class,189.882,3,0.4,-94.94
134782-10001434-1,CA-2012-134782,27/12/2012,31/12/2012,Standard Class,105.42,2,0,51.66
126158-10002498-1,CA-2013-126158,26/07/2013,01/08/2013,Standard Class,119.616,8,0.2,40.37
126158-10004864-2,CA-2013-126158,26/07/2013,01/08/2013,Standard Class,255.76,4,0,81.84
126158-10002602-2,CA-2013-126158,26/07/2013,01/08/2013,Standard Class,241.568,2,0.2,18.12
126158-10000073-6,CA-2013-126158,26/07/2013,01/08/2013,Standard Class,69.3,9,0,22.87
105578-10001670-2,US-2013-105578,31/05/2013,05/06/2013,Standard Class,22.62,2,0.7,-15.08
105578-10001658-1,US-2013-105578,31/05/2013,05/06/2013,Standard Class,14.952,2,0.7,-11.96
105578-10001215-8,US-2013-105578,31/05/2013,05/06/2013,Standard Class,801.568,2,0.2,50.10
105578-10000831-2,US-2013-105578,31/05/2013,05/06/2013,Standard Class,2.376,3,0.7,-1.90
105578-10000357-3,US-2013-105578,31/05/2013,05/06/2013,Standard Class,32.792,1,0.2,11.89
134978-10003274-1,CA-2014-134978,13/11/2014,16/11/2014,Second Class,15.92,5,0.2,5.37
145352-10001662-2,CA-2012-145352,16/03/2012,22/03/2012,Standard Class,2.74,1,0,0.74
145352-10003856-8,CA-2012-145352,16/03/2012,22/03/2012,Standard Class,8.34,3,0,2.17
145352-10001228-4,CA-2012-145352,16/03/2012,22/03/2012,Standard Class,46.74,3,0,11.69
145352-10003527-6,CA-2012-145352,16/03/2012,22/03/2012,Standard Class,6354.95,5,0,3177.48
135307-10001290-1,CA-2014-135307,27/11/2014,28/11/2014,First Class,126.3,3,0,40.42
135307-10002399-3,CA-2014-135307,27/11/2014,28/11/2014,First Class,38.04,2,0,12.17
106341-10002053-7,CA-2013-106341,21/10/2013,24/10/2013,First Class,7.152,3,0.2,0.72
