Hecho ID,Customer ID,Product ID,Sales ID
498,SC-20095,FUR-FU-10004864,126158-10004864-2
499,SC-20095,FUR-CH-10002602,126158-10002602-2
500,SC-20095,FUR-FU-10000073,126158-10000073-6
501,MY-17380,OFF-BI-10001670,105578-10001670-2
502,MY-17380,OFF-BI-10001658,105578-10001658-1
503,MY-17380,FUR-CH-10001215,105578-10001215-8
504,MY-17380,OFF-BI-10000831,105578-10000831-2
505,MY-17380,OFF-PA-10000357,105578-10000357-3
506,EB-13705,OFF-BI-10003274,134978-10003274-1
507,CM-12385,OFF-AR-10001662,145352-10001662-2
508,CM-12385,OFF-AR-10003856,145352-10003856-8
509,CM-12385,OFF-ST-10001228,145352-10001228-4
510,CM-12385,OFF-BI-10003527,145352-10003527-6
511,LS-17245,FUR-FU-10001290,135307-10001290-1
512,LS-17245,TEC-AC-10002399,135307-10002399-3
513,LF-17185,OFF-AR-10002053,106341-10002053-7
514,BN-11515,OFF-AR-10003811,163405-10003811-6
515,BN-11515,OFF-AR-10001246,163405-10001246-5
516,AD-10180,TEC-CO-10003236,127432-10003236-2
517,AD-10180,OFF-ST-10004507,127432-10004507-5
518,AD-10180,OFF-PA-10001667,127432-10001667-1
519,AD-10180,OFF-ST-10004459,127432-10004459-1
520,DB-13210,TEC-AC-10000171,157812-10000171-1
521,DB-13210,OFF-ST-10000736,157812-10000736-1
522,DB-13210,OFF-BI-10000285,157812-10000285-1
523,MC-17605,FUR-TA-10001857,145142-10001857-2
524,LH-17155,TEC-PH-10003555,139486-10003555-5
525,LH-17155,TEC-AC-10003832,139486-10003832-6
526,BD-11605,OFF-FA-10002815,158792-10002815-2
527,PH-18790,FUR-CH-10003379,113558-10003379-6
528,PH-18790,FUR-FU-10001756,113558-10001756-4
529,MG-18145,OFF-ST-10004963,138303-10004963-3
530,MG-18145,OFF-SU-10002881,138303-10002881-6
531,MG-18145,OFF-EN-10001335,138303-10001335-5
532,KB-16240,FUR-CH-10000595,102848-10000595-1
533,JC-15340,FUR-FU-10000448,129441-10000448-4
534,RL-19615,TEC-PH-10000984,168753-10000984-9
535,RL-19615,OFF-BI-10002557,168753-10002557-2
536,AA-10375,OFF-ST-10001325,126613-10001325-1
537,EP-13915,OFF-BI-10002429,122637-10002429-4
538,MP-17470,OFF-BI-10004528,147851-10004528-1
539,DK-12985,OFF-AP-10001271,134894-10001271-1
540,DK-12985,FUR-CH-10002647,134894-10002647-2
541,BD-11500,TEC-AC-10001432,140795-10001432-4
542,ES-14080,TEC-PH-10002262,136924-10002262-3
543,LM-17065,OFF-ST-10001809,120131-10001809-6
544,PG-18895,TEC-AC-10001465,103849-10001465-5
545,PG-18895,TEC-PH-10002597,103849-10002597-1
546,PG-18895,FUR-FU-10000723,103849-10000723-6
547,AS-10135,OFF-BI-10000404,162929-10000404-4
548,AS-10135,OFF-PA-10002986,162929-10002986-1
549,DK-13225,OFF-ST-10000604,113173-10000604-2
550,DK-13225,OFF-BI-10004738,113173-10004738-1
551,DK-13225,OFF-SU-10001935,113173-10001935-8
552,BD-11320,FUR-CH-10002024,136406-10002024-1
553,RC-19960,FUR-FU-10003039,112774-10003039-3
554,GT-14710,OFF-FA-10004248,101945-10004248-1
555,DK-13225,OFF-ST-10001780,100650-10001780-1
556,AJ-10945,OFF-AR-10003560,155852-10003560-1
557,OT-18730,OFF-LA-10001297,113243-10001297-2
558,OT-18730,FUR-TA-10004256,113243-10004256-1
559,OT-18730,OFF-PA-10003441,113243-10003441-3
560,LP-17080,FUR-FU-10003347,118731-10003347-4
561,LP-17080,OFF-BI-10000069,118731-10000069-8
562,CA-12775,OFF-AP-10003914,145576-10003914-1
563,CA-12775,FUR-FU-10004020,145576-10004020-1
564,JF-15490,OFF-FA-10003467,130736-10003467-3
565,JF-15490,OFF-LA-10000634,130736-10000634-2
566,FP-14320,TEC-PH-10002496,137099-10002496-3
567,EB-13840,OFF-PA-10004530,156951-10004530-9
568,EB-13840,OFF-BI-10001107,156951-10001107-8
569,EB-13840,OFF-PA-10004451,156951-10004451-1
570,EB-13840,FUR-CH-10004997,156951-10004997-4
571,JF-15415,OFF-LA-10001297,164826-10001297-7
572,JF-15415,OFF-FA-10000585,164826-10000585-1
573,JF-15415,OFF-BI-10001922,164826-10001922-3
574,JF-15415,TEC-PH-10000347,164826-10000347-1
575,SF-20200,OFF-AR-10003394,127250-10003394-8
576,TG-21640,OFF-PA-10004530,149713-10004530-1
577,TG-21640,OFF-PA-10001450,149713-10001450-1
578,TG-21640,OFF-SU-10001574,149713-10001574-7
579,CS-11950,OFF-ST-10002974,118640-10002974-6
580,CS-11950,FUR-FU-10001475,118640-10001475-8
581,CC-12145,OFF-SU-10004498,132906-10004498-5
582,DV-13465,TEC-PH-10004977,145233-10004977-4
583,DV-13465,TEC-PH-10000586,145233-10000586-1
584,DV-13465,OFF-AP-10000358,145233-10000358-3
585,DV-13465,OFF-BI-10002764,145233-10002764-6
586,DV-13465,TEC-PH-10001254,145233-10001254-4
587,BD-11725,FUR-CH-10003956,128139-10003956-7
588,BD-11725,OFF-LA-10003930,128139-10003930-2
589,ZC-21910,TEC-PH-10003800,156986-10003800-8
590,ZC-21910,OFF-PA-10002005,156986-10002005-2
591,ZC-21910,OFF-BI-10002498,156986-10002498-1
592,ZC-21910,OFF-PA-10004101,156986-10004101-1
593,MS-17830,OFF-AR-10004078,135405-10004078-9
594,MS-17830,TEC-AC-10001266,135405-10001266-3
595,LR-16915,OFF-AP-10004708,131450-10004708-7
596,LR-16915,TEC-CO-10004115,131450-10004115-1
597,LR-16915,TEC-PH-10002398,131450-10002398-4
598,LR-16915,FUR-FU-10001979,131450-10001979-3
599,TP-21130,OFF-SU-10004115,120180-10004115-1
600,CK-12205,TEC-PH-10001425,100720-10001425-1
601,CK-12205,TEC-PH-10003963,100720-10003963-4
602,CK-12205,OFF-SU-10001574,100720-10001574-5
603,AS-10240,OFF-ST-10001490,149958-10001490-1
604,AS-10240,FUR-FU-10001756,149958-10001756-4
605,AS-10240,OFF-BI-10000773,149958-10000773-7
606,AS-10240,OFF-BI-10001543,149958-10001543-4
607,AS-10240,OFF-PA-10002120,149958-10002120-1
608,AR-10510,OFF-BI-10000848,105767-10000848-3
609,AR-10510,OFF-AR-10001246,105767-10001246-2
610,AR-10510,TEC-PH-10003092,105767-10003092-5
611,NB-18655,TEC-PH-10003012,161816-10003012-3
612,NB-18655,OFF-LA-10004345,161816-10004345-1
613,GD-14590,OFF-PA-10001204,121223-10001204-8
614,GD-14590,TEC-PH-10004667,121223-10004667-7
615,CK-12595,TEC-PH-10000011,138611-10000011-1
616,CK-12595,OFF-BI-10002949,138611-10002949-3
617,NG-18355,FUR-FU-10003849,117947-10003849-4
618,NG-18355,FUR-FU-10000010,117947-10000010-9
619,NG-18355,OFF-BI-10002824,117947-10002824-1
620,NG-18355,TEC-PH-10002538,117947-10002538-3
621,NG-18355,FUR-FU-10000521,117947-10000521-8
622,CA-12265,OFF-BI-10002103,111171-10002103-8
623,SF-20965,FUR-CH-10004853,138009-10004853-3
624,SF-20965,OFF-AP-10000179,138009-10000179-5
625,SF-20965,OFF-ST-10001272,138009-10001272-5
626,SF-20965,OFF-AR-10004042,138009-10004042-1
627,MO-17800,FUR-FU-10000221,163020-10000221-3
628,AT-10735,OFF-AP-10001563,153787-10001563-9
629,LC-17140,OFF-BI-10000605,133431-10000605-1
630,LC-17140,OFF-PA-10002615,133431-10002615-1
631,FM-14380,OFF-ST-10001963,135720-10001963-2
632,FM-14380,TEC-AC-10001267,135720-10001267-1
633,FM-14380,TEC-PH-10002103,135720-10002103-3
634,BD-11605,TEC-AC-10002857,144694-10002857-1
635,BD-11605,OFF-LA-10003930,144694-10003930-2
636,DJ-13420,FUR-CH-10001482,168004-10001482-3
637,ME-17725,OFF-BI-10001989,123470-10001989-1
638,ME-17725,OFF-AP-10003287,123470-10003287-1
639,RB-19465,FUR-FU-10000576,115917-10000576-1
640,RB-19465,OFF-BI-10004728,115917-10004728-1
641,JD-16150,FUR-FU-10000732,147067-10000732-1
642,JL-15835,OFF-ST-10000585,167913-10000585-3
643,JL-15835,OFF-LA-10002787,167913-10002787-2
644,SC-20305,TEC-AC-10003832,106103-10003832-1
645,TW-21025,OFF-PA-10001934,127719-10001934-6
646,CC-12430,OFF-AP-10002457,126221-10002457-2
647,BB-10990,OFF-FA-10003112,103947-10003112-3
648,BB-10990,OFF-AP-10002350,103947-10002350-3
649,AR-10825,FUR-FU-10001935,160745-10001935-1
650,AR-10825,TEC-PH-10003273,160745-10003273-3
651,AR-10825,TEC-AC-10001142,160745-10001142-3
652,SR-20740,OFF-PA-10000482,132661-10000482-3
653,AR-10405,OFF-PA-10003892,140844-10003892-9
654,AR-10405,TEC-AC-10001101,140844-10001101-1
655,CR-12730,OFF-AP-10002439,137239-10002439-1
656,CR-12730,OFF-BI-10002827,137239-10002827-3
657,CR-12730,OFF-EN-10002230,137239-10002230-1
658,EH-14125,FUR-CH-10001215,156097-10001215-7
659,EH-14125,OFF-BI-10004654,156097-10004654-2
660,CB-12025,OFF-ST-10001490,146563-10001490-9
661,CB-12025,OFF-ST-10001511,146563-10001511-7
662,CB-12025,FUR-TA-10001768,146563-10001768-9
663,CB-12025,OFF-BI-10003981,146563-10003981-2
664,SP-20545,OFF-ST-10001522,123666-10001522-4
665,RC-19825,OFF-FA-10000621,143308-10000621-1
666,TH-21235,OFF-SU-10004231,132682-10004231-2
667,TH-21235,OFF-PA-10000474,132682-10000474-8
668,TH-21235,TEC-PH-10004042,132682-10004042-3
669,RP-19390,FUR-FU-10003096,156314-10003096-3
670,MO-17800,FUR-FU-10002759,106663-10002759-2
671,MO-17800,FUR-TA-10000688,106663-10000688-1
672,MO-17800,OFF-PA-10002377,106663-10002377-3
673,TD-20995,OFF-AR-10001954,111178-10001954-1
674,RB-19570,OFF-AP-10004532,130351-10004532-6
675,RB-19570,OFF-PA-10002137,130351-10002137-3
676,RB-19570,TEC-AC-10003832,130351-10003832-9
677,CD-11980,OFF-AP-10000804,119438-10000804-2
678,CD-11980,TEC-AC-10003614,119438-10003614-2
679,CD-11980,FUR-FU-10003553,119438-10003553-8
680,CD-11980,OFF-BI-10004632,119438-10004632-1
681,DJ-13630,OFF-BI-10003305,164511-10003305-1
682,DJ-13630,OFF-ST-10002583,164511-10002583-6
683,DJ-13630,OFF-ST-10004507,164511-10004507-6
684,GT-14635,TEC-MA-10004125,168116-10004125-7
685,GT-14635,OFF-AP-10002457,168116-10002457-1
686,MC-17845,TEC-AC-10003911,157784-10003911-4
687,MC-17845,OFF-LA-10001934,157784-10001934-1
688,MC-17845,OFF-PA-10000304,157784-10000304-1
689,RA-19285,FUR-BO-10004015,161480-10004015-1
690,NP-18325,FUR-FU-10004071,117135-10004071-1
691,NP-18325,TEC-PH-10002033,117135-10002033-2
692,NP-18325,OFF-ST-10002444,117135-10002444-3
693,AB-10165,TEC-AC-10002253,131534-10002253-1
694,AB-10165,OFF-PA-10000743,131534-10000743-3
695,JO-15550,OFF-AR-10003373,119291-10003373-1
696,JO-15550,OFF-LA-10002312,119291-10002312-4
697,JO-15550,OFF-EN-10000927,119291-10000927-2
698,JO-15550,OFF-LA-10003510,119291-10003510-9
699,JO-15550,OFF-AR-10001118,119291-10001118-2
700,JO-15550,OFF-BI-10001575,119291-10001575-1
701,JO-15550,OFF-BI-10001982,119291-10001982-4
702,Dl-13600,FUR-FU-10002960,114552-10002960-1
703,AS-10285,FUR-FU-10003394,163755-10003394-2
704,JK-15370,FUR-TA-10002774,142027-10002774-3
705,BN-11470,OFF-PA-10001800,138527-10001800-1
706,BN-11470,OFF-AP-10001469,138527-10001469-1
707,BN-11470,TEC-AC-10002399,138527-10002399-1
708,DP-13165,TEC-AC-10003628,112158-10003628-1
709,DP-13165,FUR-BO-10003272,112158-10003272-8
710,DP-13165,OFF-BI-10000050,112158-10000050-4
711,TH-21550,OFF-PA-10004071,113887-10004071-5
712,AP-10915,OFF-EN-10001219,146136-10001219-2
713,RS-19765,OFF-AP-10001154,100048-10001154-2
714,RS-19765,TEC-PH-10003012,100048-10003012-3
715,RS-19765,TEC-AC-10001606,100048-10001606-2
716,Dl-13600,OFF-BI-10003355,153150-10003355-1
717,SV-20365,FUR-FU-10000010,130092-10000010-9
718,KC-16540,FUR-FU-10002253,108910-10002253-1
719,CK-12325,OFF-BI-10001658,104472-10001658-5
720,CK-12325,FUR-FU-10000246,104472-10000246-7
721,RD-19810,OFF-PA-10004092,112942-10004092-1
722,MP-17965,FUR-TA-10000198,142335-10000198-1
723,MP-17965,OFF-ST-10000036,142335-10000036-2
724,MR-17545,FUR-FU-10000222,117429-10000222-1
725,SC-20695,OFF-SU-10004664,114713-10004664-4
726,JF-15355,OFF-EN-10001141,144113-10001141-1
727,JF-15355,TEC-PH-10002170,144113-10002170-5
728,EG-13900,OFF-PA-10001954,150861-10001954-1
729,EG-13900,FUR-TA-10002228,150861-10002228-4
730,EG-13900,OFF-ST-10004634,150861-10004634-3
731,EG-13900,FUR-CH-10002965,150861-10002965-5
732,EG-13900,OFF-LA-10001317,150861-10001317-6
733,DS-13030,OFF-ST-10000736,131954-10000736-2
734,DS-13030,TEC-AC-10003610,131954-10003610-1
735,DS-13030,OFF-BI-10003982,131954-10003982-9
736,DS-13030,OFF-BI-10003291,131954-10003291-2
737,DS-13030,FUR-BO-10001619,131954-10001619-8
738,DS-13030,OFF-BI-10000138,131954-10000138-1
739,GZ-14470,TEC-AC-10001383,132500-10001383-4
740,PO-19195,OFF-LA-10003223,112326-10003223-1
741,PO-19195,OFF-ST-10002743,112326-10002743-2
742,PO-19195,OFF-BI-10004094,112326-10004094-3
743,SS-20875,OFF-SU-10004498,146710-10004498-5
744,SS-20875,OFF-PA-10002615,146710-10002615-3
745,SS-20875,OFF-PA-10004971,146710-10004971-4
746,SS-20875,OFF-SU-10004261,146710-10004261-5
747,MH-17785,FUR-TA-10002607,124429-10002607-5
748,MH-17785,OFF-ST-10001809,124429-10001809-3
749,PB-19105,TEC-PH-10000004,150889-10000004-1
750,RF-19735,OFF-BI-10003638,126074-10003638-5
751,RF-19735,FUR-FU-10003577,126074-10003577-1
752,RF-19735,OFF-AR-10003478,126074-10003478-5
753,RF-19735,OFF-BI-10000546,126074-10000546-2
754,YC-21895,TEC-CO-10002095,110499-10002095-1
755,MS-17830,FUR-FU-10002759,135272-10002759-7
756,NB-18655,FUR-TA-10001095,140928-10001095-3
757,DC-13285,OFF-ST-10002444,106803-10002444-2
758,DC-13285,TEC-AC-10001267,106803-10001267-1
759,CP-12340,OFF-BI-10000848,117240-10000848-1
760,BF-11020,OFF-PA-10002377,133333-10002377-2
761,AR-10510,OFF-PA-10003441,112319-10003441-5
762,JC-16105,OFF-LA-10004484,126046-10004484-1
763,LH-17020,TEC-PH-10003931,114923-10003931-1
764,CS-12250,OFF-EN-10001990,162775-10001990-1
765,CS-12250,OFF-EN-10001532,162775-10001532-5
766,CS-12250,TEC-AC-10003174,162775-10003174-6
767,CS-12250,OFF-BI-10004187,162775-10004187-5
768,CS-12250,OFF-ST-10000025,162775-10000025-5
769,AJ-10795,FUR-FU-10004306,106810-10004306-3
770,LE-16810,FUR-CH-10003746,157245-10003746-6
771,BV-11245,OFF-BI-10001036,104220-10001036-1
772,BV-11245,TEC-PH-10004614,104220-10004614-2
773,BV-11245,OFF-BI-10000301,104220-10000301-3
774,BV-11245,OFF-BI-10003910,104220-10003910-7
775,BV-11245,OFF-AR-10004648,104220-10004648-4
776,BV-11245,FUR-FU-10002597,104220-10002597-3
777,DL-12865,OFF-AR-10003405,165974-10003405-3
778,NZ-18565,FUR-CH-10002335,144267-10002335-5
779,NZ-18565,OFF-PA-10000157,144267-10000157-5
780,NZ-18565,OFF-PA-10001947,144267-10001947-2
781,NZ-18565,OFF-PA-10003657,144267-10003657-4
782,BM-11785,OFF-BI-10001098,157014-10001098-3
783,BM-11785,TEC-AC-10002167,157014-10002167-2
784,BM-11785,FUR-BO-10004409,157014-10004409-3
785,BM-11785,TEC-AC-10000057,157014-10000057-4
786,EA-14035,OFF-EN-10000056,154921-10000056-1
787,CL-12565,OFF-BI-10000014,129567-10000014-1
788,LT-17110,FUR-CH-10004675,154620-10004675-3
789,SA-20830,OFF-BI-10001543,115938-10001543-1
790,SA-20830,OFF-ST-10001321,115938-10001321-1
791,SA-20830,OFF-BI-10001132,115938-10001132-4
792,SA-20830,FUR-CH-10003199,115938-10003199-3
793,JK-15730,TEC-PH-10001530,105256-10001530-1
794,ES-14020,OFF-LA-10001569,156433-10001569-9
795,ES-14020,OFF-PA-10003724,156433-10003724-2
796,RH-19495,OFF-BI-10000546,151428-10000546-2
797,DB-13120,OFF-PA-10000176,124653-10000176-1
798,DB-13120,OFF-PA-10002365,124653-10002365-1
799,DB-13120,OFF-LA-10002271,124653-10002271-2
800,CD-11920,FUR-CH-10002647,101910-10002647-2
801,HW-14935,FUR-FU-10004090,105809-10004090-2
802,HW-14935,TEC-PH-10001580,105809-10001580-2
803,HW-14935,OFF-AP-10000576,136133-10000576-3
804,MC-18130,OFF-PA-10003953,115504-10003953-1
805,GM-14440,FUR-FU-10000794,135783-10000794-1
806,RA-19915,OFF-AR-10001897,134313-10001897-4
807,RA-19915,TEC-PH-10001795,134313-10001795-1
808,AA-10375,FUR-FU-10003347,140921-10003347-2
809,AA-10375,TEC-AC-10004901,140921-10004901-1
810,ZC-21910,OFF-AR-10003190,151995-10003190-1
811,ZC-21910,FUR-TA-10002903,151995-10002903-1
812,ZC-21910,OFF-AP-10000240,151995-10000240-2
813,ZC-21910,TEC-AC-10001101,151995-10001101-2
814,PJ-19015,FUR-FU-10000794,143686-10000794-1
815,PJ-19015,TEC-AC-10001838,143686-10001838-1
816,BW-11110,OFF-PA-10000061,106565-10000061-5
817,DB-13210,OFF-PA-10003651,149370-10003651-5
818,CA-12775,OFF-PA-10000304,140858-10000304-4
819,CA-12775,OFF-BI-10003094,140858-10003094-3
820,CA-12775,FUR-CH-10001394,140858-10001394-1
821,CA-12775,OFF-BI-10004230,140858-10004230-3
822,CA-12775,OFF-PA-10003395,140858-10003395-3
823,TR-21325,TEC-AC-10002402,101434-10002402-2
824,TR-21325,OFF-LA-10003223,101434-10003223-9
825,PG-18820,TEC-AC-10003441,102071-10003441-6
826,PG-18820,TEC-AC-10000109,102071-10000109-1
827,GT-14710,OFF-FA-10002280,126956-10002280-3
828,GT-14710,OFF-SU-10000381,126956-10000381-3
829,GT-14710,OFF-EN-10004459,126956-10004459-1
830,JE-15745,FUR-CH-10000665,129462-10000665-3
831,JE-15745,OFF-AP-10003884,129462-10003884-1
832,JE-15745,TEC-PH-10001557,129462-10001557-1
833,JE-15745,TEC-PH-10002085,129462-10002085-6
834,JB-15400,OFF-AR-10002956,165316-10002956-3
835,JB-15400,OFF-AP-10003266,165316-10003266-2
836,JB-15400,TEC-MA-10004002,165316-10004002-2
837,LH-17020,OFF-BI-10001071,115987-10001071-5
838,JL-15175,OFF-PA-10001560,156083-10001560-9
839,EB-13705,TEC-PH-10002365,137547-10002365-2
840,BM-11650,OFF-AR-10004648,100454-10004648-6
841,BM-11650,OFF-AR-10002578,100454-10002578-1
842,BM-11650,FUR-BO-10001519,100454-10001519-1
843,EM-14095,OFF-BI-10001294,161669-10001294-3
844,EM-14095,OFF-BI-10001636,161669-10001636-2
845,EM-14095,OFF-SU-10002503,161669-10002503-1
846,EM-14095,OFF-LA-10004093,161669-10004093-1
847,AF-10885,TEC-PH-10001552,114300-10001552-8
848,AF-10885,FUR-CH-10001891,114300-10001891-2
849,GA-14725,FUR-FU-10003878,107503-10003878-4
850,CK-12760,TEC-AC-10000710,107755-10000710-1
851,DP-13105,OFF-AR-10002335,152534-10002335-5
852,DP-13105,OFF-PA-10001870,152534-10001870-3
853,VD-21670,OFF-AR-10003373,113747-10003373-1
854,GT-14710,FUR-FU-10004090,123274-10004090-4
855,GT-14710,OFF-ST-10000736,123274-10000736-2
856,BK-11260,OFF-PA-10001019,125612-10001019-3
857,BK-11260,OFF-SU-10002537,125612-10002537-1
858,BK-11260,OFF-ST-10003221,125612-10003221-2
859,SJ-20125,OFF-PA-10004569,161984-10004569-7
860,SJ-20125,OFF-FA-10000624,161984-10000624-7
861,CM-12445,OFF-SU-10001225,133851-10001225-7
862,CM-12445,OFF-AR-10003752,133851-10003752-2
863,AJ-10795,TEC-AC-10001714,134474-10001714-1
864,AJ-10795,OFF-AR-10003958,134474-10003958-5
865,AJ-10795,TEC-PH-10002923,134474-10002923-5
866,AJ-10780,OFF-LA-10004272,149020-10004272-2
867,AJ-10780,FUR-FU-10000965,149020-10000965-5
868,LS-16945,OFF-LA-10004853,134362-10004853-1
869,GP-14740,OFF-BI-10003719,136742-10003719-4
870,PK-18910,OFF-BI-10000545,158099-10000545-1
871,PK-18910,TEC-PH-10002496,158099-10002496-2
872,TB-21520,OFF-PA-10003591,131128-10003591-3
873,SM-20005,OFF-PA-10004470,148488-10004470-1
874,SM-20005,OFF-BI-10000315,148488-10000315-1
875,GA-14725,OFF-PA-10001790,114636-10001790-1
876,CC-12430,FUR-FU-10004017,116736-10004017-3
877,CC-12430,TEC-AC-10003628,116736-10003628-2
878,CC-12430,TEC-AC-10002049,116736-10002049-3
879,AG-10765,OFF-BI-10003712,158638-10003712-5
880,HP-14815,OFF-BI-10003984,111689-10003984-6
881,HP-14815,FUR-CH-10004287,111689-10004287-1
882,DK-13090,OFF-ST-10001321,129098-10001321-3
883,GZ-14470,OFF-AR-10001118,123463-10001118-1
884,PM-19135,FUR-FU-10000732,165148-10000732-3
885,LL-16840,FUR-FU-10001424,134061-10001424-1
886,JS-15595,OFF-BI-10002071,143602-10002071-1
887,OT-18730,OFF-ST-10002486,115364-10002486-8
888,EL-13735,OFF-BI-10001078,150707-10001078-3
889,CK-12760,OFF-PA-10003845,104976-10003845-3
890,JE-15475,TEC-AC-10000927,132934-10000927-1
891,JE-15475,OFF-BI-10001098,132934-10001098-5
892,TH-21550,OFF-PA-10001622,133256-10001622-4
893,TH-21550,OFF-AR-10003158,133256-10003158-1
894,TH-21550,TEC-PH-10002660,133256-10002660-5
895,PC-18745,OFF-ST-10002205,105494-10002205-1
896,PC-18745,OFF-BI-10003364,105494-10003364-7
897,HL-15040,OFF-EN-10001099,140634-10001099-1
898,MS-17365,OFF-LA-10003923,144407-10003923-1
899,GB-14530,OFF-PA-10002250,160983-10002250-4
900,JR-16210,OFF-BI-10004716,114622-10004716-8
901,TD-20995,OFF-LA-10001045,150959-10001045-1
902,TD-20995,OFF-BI-10001510,150959-10001510-1
903,DB-13060,TEC-PH-10004536,132353-10004536-3
904,LC-17140,OFF-PA-10002947,130477-10002947-2
905,LC-17140,OFF-ST-10002583,130477-10002583-6
906,LC-17140,OFF-PA-10000019,130477-10000019-1
907,PO-18865,FUR-BO-10003441,143259-10003441-3
908,PO-18865,TEC-PH-10004774,143259-10004774-9
909,PO-18865,OFF-BI-10003684,143259-10003684-5
910,BE-11335,TEC-PH-10001494,137596-10001494-1
911,BE-11335,TEC-AC-10004666,137596-10004666-1
912,BE-11335,OFF-ST-10003816,137596-10003816-3
913,SC-20050,FUR-FU-10001935,133627-10001935-2
914,BM-11650,FUR-FU-10004091,102519-10004091-4
915,BM-11650,TEC-AC-10001772,102519-10001772-1
916,KL-16555,FUR-TA-10001520,141215-10001520-9
917,KL-16555,FUR-CH-10003379,141215-10003379-7
918,KL-16555,OFF-BI-10002706,141215-10002706-8
919,RW-19630,OFF-EN-10000056,165218-10000056-1
920,RW-19630,OFF-ST-10001558,165218-10001558-1
921,RC-19825,OFF-ST-10002444,138296-10002444-2
922,SE-20110,TEC-AC-10002473,111164-10002473-8
923,SE-20110,TEC-PH-10004531,111164-10004531-2
924,SE-20110,OFF-AP-10004487,111164-10004487-4
925,AH-10075,OFF-BI-10003650,149797-10003650-8
926,JM-15535,OFF-PA-10003543,132962-10003543-1
927,JM-15535,TEC-AC-10004353,132962-10004353-2
928,JJ-15760,OFF-AR-10000658,115091-10000658-4
929,JJ-15760,OFF-AP-10000696,115091-10000696-2
930,AB-10165,OFF-AR-10003560,144932-10003560-1
931,AB-10165,OFF-AR-10001468,144932-10001468-8
932,AB-10165,OFF-PA-10004971,144932-10004971-1
933,RK-19300,OFF-PA-10002195,114216-10002195-1
934,CG-12040,OFF-PA-10001745,140081-10001745-4
935,CG-12040,OFF-BI-10004826,140081-10004826-2
936,CG-12040,OFF-PA-10001870,140081-10001870-1
937,CG-12040,OFF-AP-10001058,140081-10001058-4
938,RA-19885,TEC-AC-10003911,111745-10003911-1
939,RP-19270,OFF-PA-10000289,148250-10000289-1
